logOdds	traingFreq	backgroundFreq	word
-0.35	0.0000	0.0000	acidosis
-0.35	0.0000	0.0000	brylinski
-0.35	0.0000	0.0000	standardizes
-0.35	0.0000	0.0000	bacteriochlorophyll
-0.35	0.0000	0.0000	designers
-0.35	0.0000	0.0000	tzds
-0.35	0.0000	0.0000	robusta
-0.35	0.0000	0.0000	acetylglucosamine
-0.35	0.0000	0.0000	acetobutylicum
-0.35	0.0000	0.0000	ovariectomized
-0.35	0.0000	0.0000	lqts
-0.35	0.0000	0.0000	cardon
-0.35	0.0000	0.0000	bacteriochlorophyllide
-0.35	0.0000	0.0000	polyamide
-0.35	0.0000	0.0000	walter
-0.35	0.0000	0.0000	unbiasedly
-0.35	0.0000	0.0000	siga
-0.35	0.0000	0.0000	dating
-0.35	0.0000	0.0000	pacap
-0.35	0.0000	0.0000	controller
-0.35	0.0000	0.0000	namibia
-0.35	0.0000	0.0000	maayan
-0.35	0.0000	0.0000	ultrafiltration
-0.35	0.0000	0.0000	evpedia
-0.35	0.0000	0.0000	milestone
-0.35	0.0000	0.0000	rocket
-0.35	0.0000	0.0000	unipa
-0.35	0.0000	0.0000	outgroup
-0.35	0.0000	0.0000	cgactttt
-0.35	0.0000	0.0000	irisa
-0.35	0.0000	0.0000	smvmf
-0.35	0.0000	0.0000	alkyl
-0.35	0.0000	0.0000	isopure
-0.35	0.0000	0.0000	mgdl
-0.35	0.0000	0.0000	angiopoietin
-0.35	0.0000	0.0000	protura
-0.35	0.0000	0.0000	pvaas
-0.35	0.0000	0.0000	ocln
-0.35	0.0000	0.0000	subsequences
-0.35	0.0000	0.0000	cacx
-0.35	0.0000	0.0000	trpm
-0.35	0.0000	0.0000	supercomputing
-0.35	0.0000	0.0000	musculoskeletal
-0.35	0.0000	0.0000	doubling
-0.35	0.0000	0.0000	recombine
-0.35	0.0000	0.0000	dromedary
-0.35	0.0000	0.0000	ovcar
-0.35	0.0000	0.0000	elane
-0.35	0.0000	0.0000	cymbidium
-0.35	0.0000	0.0000	disvis
-0.35	0.0000	0.0000	goblet
-0.35	0.0000	0.0000	roslin
-0.35	0.0000	0.0000	quantitated
-0.35	0.0000	0.0000	clinde
-0.35	0.0000	0.0000	vermont
-0.35	0.0000	0.0000	secretase
-0.35	0.0000	0.0000	antidepressive
-0.35	0.0000	0.0000	harmonized
-0.35	0.0000	0.0000	washu
-0.35	0.0000	0.0000	neuritic
-0.35	0.0000	0.0000	igkv
-0.35	0.0000	0.0000	simd
-0.35	0.0000	0.0000	ptherf
-0.35	0.0000	0.0000	catissue
-0.35	0.0000	0.0000	basid
-0.35	0.0000	0.0000	mqap
-0.35	0.0000	0.0000	spaes
-0.35	0.0000	0.0000	laoshan
-0.35	0.0000	0.0000	aliquots
-0.35	0.0000	0.0000	replete
-0.35	0.0000	0.0000	histopathologically
-0.35	0.0000	0.0000	ewsr
-0.35	0.0000	0.0000	caudate
-0.35	0.0000	0.0000	stgamyb
-0.35	0.0000	0.0000	boar
-0.35	0.0000	0.0000	angiogenin
-0.35	0.0000	0.0000	boswellic
-0.35	0.0000	0.0000	anaplastic
-0.35	0.0000	0.0000	antenatal
-0.35	0.0000	0.0000	pathogenecity
-0.35	0.0000	0.0000	spondins
-0.35	0.0000	0.0000	ivan
-0.35	0.0000	0.0000	neurodifferentiation
-0.35	0.0000	0.0000	cetacean
-0.35	0.0000	0.0000	micrhode
-0.35	0.0000	0.0000	karbi
-0.35	0.0000	0.0000	ptprf
-0.35	0.0000	0.0000	docosahexaenoic
-0.35	0.0000	0.0000	blockers
-0.35	0.0000	0.0000	beaded
-0.35	0.0000	0.0000	colossal
-0.35	0.0000	0.0000	seam
-0.35	0.0000	0.0000	immensely
-0.35	0.0000	0.0000	cranial
-0.35	0.0000	0.0000	distilling
-0.35	0.0000	0.0000	chaperoning
-0.35	0.0000	0.0000	sourced
-0.35	0.0000	0.0000	muts
-0.35	0.0000	0.0000	hhalign
-0.35	0.0000	0.0000	isopropanol
-0.35	0.0000	0.0000	deregulate
-0.35	0.0000	0.0000	outnumbered
-0.35	0.0000	0.0000	finish
-0.35	0.0000	0.0000	genistein
-0.35	0.0000	0.0000	proves
-0.35	0.0000	0.0000	necroptosis
-0.35	0.0000	0.0000	isomeric
-0.35	0.0000	0.0000	protostome
-0.35	0.0000	0.0000	cotransfection
-0.35	0.0000	0.0000	incomparable
-0.35	0.0000	0.0000	tmhkt
-0.35	0.0000	0.0000	bacterially
-0.35	0.0000	0.0000	relict
-0.35	0.0000	0.0000	thiazolyl
-0.35	0.0000	0.0000	paxilli
-0.35	0.0000	0.0000	botany
-0.35	0.0000	0.0000	resisting
-0.35	0.0000	0.0000	ftirm
-0.35	0.0000	0.0000	randomness
-0.35	0.0000	0.0000	practiced
-0.35	0.0000	0.0000	gabra
-0.35	0.0000	0.0000	hpha
-0.35	0.0000	0.0000	cssb
-0.35	0.0000	0.0000	hashing
-0.35	0.0000	0.0000	thalamus
-0.35	0.0000	0.0000	cliffs
-0.35	0.0000	0.0000	woodland
-0.35	0.0000	0.0000	glacial
-0.35	0.0000	0.0000	serrulatus
-0.35	0.0000	0.0000	polyglutamine
-0.35	0.0000	0.0000	enterotoxigenic
-0.35	0.0000	0.0000	redundancies
-0.35	0.0000	0.0000	mitosomes
-0.35	0.0000	0.0000	cssscl
-0.35	0.0000	0.0000	biometrical
-0.35	0.0000	0.0000	correlagenes
-0.35	0.0000	0.0000	amphora
-0.35	0.0000	0.0000	utilise
-0.35	0.0000	0.0000	peters
-0.35	0.0000	0.0000	demonstrably
-0.35	0.0000	0.0000	carspred
-0.35	0.0000	0.0000	assuring
-0.35	0.0000	0.0000	deoxyuridine
-0.35	0.0000	0.0000	tetrachlorodibenzo
-0.35	0.0000	0.0000	biohel
-0.35	0.0000	0.0000	brad
-0.35	0.0000	0.0000	dams
-0.35	0.0000	0.0000	endopeptidases
-0.35	0.0000	0.0000	newts
-0.35	0.0000	0.0000	clipping
-0.35	0.0000	0.0000	corrinoid
-0.35	0.0000	0.0000	cemasuite
-0.35	0.0000	0.0000	mccs
-0.35	0.0000	0.0000	missvia
-0.35	0.0000	0.0000	haloacid
-0.35	0.0000	0.0000	exterior
-0.35	0.0000	0.0000	diprotin
-0.35	0.0000	0.0000	collisional
-0.35	0.0000	0.0000	tylcsv
-0.35	0.0000	0.0000	trappc
-0.35	0.0000	0.0000	crdl
-0.35	0.0000	0.0000	actinobacterial
-0.35	0.0000	0.0000	pterygia
-0.35	0.0000	0.0000	polytomies
-0.35	0.0000	0.0000	cityu
-0.35	0.0000	0.0000	invite
-0.35	0.0000	0.0000	depicts
-0.35	0.0000	0.0000	theiler
-0.35	0.0000	0.0000	rppas
-0.35	0.0000	0.0000	acmg
-0.35	0.0000	0.0000	alizarin
-0.35	0.0000	0.0000	phytohormones
-0.35	0.0000	0.0000	imparts
-0.35	0.0000	0.0000	sever
-0.35	0.0000	0.0000	nonmalignant
-0.35	0.0000	0.0000	captive
-0.35	0.0000	0.0000	crisprtarget
-0.35	0.0000	0.0000	authorities
-0.35	0.0000	0.0000	ilps
-0.35	0.0000	0.0000	progerf
-0.35	0.0000	0.0000	awake
-0.35	0.0000	0.0000	knob
-0.35	0.0000	0.0000	transients
-0.35	0.0000	0.0000	rease
-0.35	0.0000	0.0000	gymnosperms
-0.35	0.0000	0.0000	externally
-0.35	0.0000	0.0000	thresher
-0.35	0.0000	0.0000	outputted
-0.35	0.0000	0.0000	simplistic
-0.35	0.0000	0.0000	bunyaviridae
-0.35	0.0000	0.0000	mdpc
-0.35	0.0000	0.0000	mzqviewer
-0.35	0.0000	0.0000	adenosylhomocysteine
-0.35	0.0000	0.0000	lichens
-0.35	0.0000	0.0000	panicum
-0.35	0.0000	0.0000	fucosylation
-0.35	0.0000	0.0000	transdisciplinary
-0.35	0.0000	0.0000	ifpa
-0.35	0.0000	0.0000	peaklink
-0.35	0.0000	0.0000	intercrossed
-0.35	0.0000	0.0000	modifiable
-0.35	0.0000	0.0000	abolition
-0.35	0.0000	0.0000	press
-0.35	0.0000	0.0000	implicitly
-0.35	0.0000	0.0000	temozolomide
-0.35	0.0000	0.0000	canb
-0.35	0.0000	0.0000	willebrand
-0.35	0.0000	0.0000	authority
-0.35	0.0000	0.0000	angiopathy
-0.35	0.0000	0.0000	dinitrogen
-0.35	0.0000	0.0000	synonyms
-0.35	0.0000	0.0000	optnca
-0.35	0.0000	0.0000	shimadzu
-0.35	0.0000	0.0000	pdtim
-0.35	0.0000	0.0000	noncarriers
-0.35	0.0000	0.0000	ecto
-0.35	0.0000	0.0000	methylotrophy
-0.35	0.0000	0.0000	sucrolytic
-0.35	0.0000	0.0000	idua
-0.35	0.0000	0.0000	sgpls
-0.35	0.0000	0.0000	tamu
-0.35	0.0000	0.0000	hormetic
-0.35	0.0000	0.0000	btsc
-0.35	0.0000	0.0000	siber
-0.35	0.0000	0.0000	searcher
-0.35	0.0000	0.0000	lowly
-0.35	0.0000	0.0000	camptotheca
-0.35	0.0000	0.0000	phls
-0.35	0.0000	0.0000	nepal
-0.35	0.0000	0.0000	tran
-0.35	0.0000	0.0000	responder
-0.35	0.0000	0.0000	phoa
-0.35	0.0000	0.0000	tlda
-0.35	0.0000	0.0000	isotopes
-0.35	0.0000	0.0000	compactly
-0.35	0.0000	0.0000	gbif
-0.35	0.0000	0.0000	intravenously
-0.35	0.0000	0.0000	morphogen
-0.35	0.0000	0.0000	oppositional
-0.35	0.0000	0.0000	rephel
-0.35	0.0000	0.0000	developability
-0.35	0.0000	0.0000	claudins
-0.35	0.0000	0.0000	penta
-0.35	0.0000	0.0000	depleting
-0.35	0.0000	0.0000	conjugative
-0.35	0.0000	0.0000	myflq
-0.35	0.0000	0.0000	hyperactivated
-0.35	0.0000	0.0000	ionotropic
-0.35	0.0000	0.0000	testbed
-0.35	0.0000	0.0000	pepop
-0.35	0.0000	0.0000	phytate
-0.35	0.0000	0.0000	sals
-0.35	0.0000	0.0000	cultural
-0.35	0.0000	0.0000	placentation
-0.35	0.0000	0.0000	cxms
-0.35	0.0000	0.0000	regenerating
-0.35	0.0000	0.0000	prothrombin
-0.35	0.0000	0.0000	divides
-0.35	0.0000	0.0000	orchestration
-0.35	0.0000	0.0000	ateg
-0.35	0.0000	0.0000	chis
-0.35	0.0000	0.0000	photoperiodism
-0.35	0.0000	0.0000	cellminerhcc
-0.35	0.0000	0.0000	injectisome
-0.35	0.0000	0.0000	autologous
-0.35	0.0000	0.0000	tinkf
-0.35	0.0000	0.0000	coronin
-0.35	0.0000	0.0000	beccariana
-0.35	0.0000	0.0000	iscrs
-0.35	0.0000	0.0000	morphogenic
-0.35	0.0000	0.0000	chao
-0.35	0.0000	0.0000	synaptogenesis
-0.35	0.0000	0.0000	genclip
-0.35	0.0000	0.0000	hypergraph
-0.35	0.0000	0.0000	embed
-0.35	0.0000	0.0000	astonishing
-0.35	0.0000	0.0000	multilocularis
-0.35	0.0000	0.0000	microsphere
-0.35	0.0000	0.0000	cntab
-0.35	0.0000	0.0000	yolk
-0.35	0.0000	0.0000	obstetrics
-0.35	0.0000	0.0000	sphered
-0.35	0.0000	0.0000	microbalance
-0.35	0.0000	0.0000	fluorophore
-0.35	0.0000	0.0000	arteriome
-0.35	0.0000	0.0000	bloody
-0.35	0.0000	0.0000	paibd
-0.35	0.0000	0.0000	refinery
-0.35	0.0000	0.0000	microg
-0.35	0.0000	0.0000	closes
-0.35	0.0000	0.0000	alleviating
-0.35	0.0000	0.0000	metacyc
-0.35	0.0000	0.0000	arrhythmia
-0.35	0.0000	0.0000	picky
-0.35	0.0000	0.0000	campylobacteriosis
-0.35	0.0000	0.0000	tracer
-0.35	0.0000	0.0000	flaviviruses
-0.35	0.0000	0.0000	krsupplementary
-0.35	0.0000	0.0000	fluoropyrimidine
-0.35	0.0000	0.0000	arsenite
-0.35	0.0000	0.0000	clonotype
-0.35	0.0000	0.0000	kupffer
-0.35	0.0000	0.0000	recruit
-0.35	0.0000	0.0000	alfq
-0.35	0.0000	0.0000	dickeya
-0.35	0.0000	0.0000	paste
-0.35	0.0000	0.0000	ldtmt
-0.35	0.0000	0.0000	morris
-0.35	0.0000	0.0000	multimeta
-0.35	0.0000	0.0000	enters
-0.35	0.0000	0.0000	assemblages
-0.35	0.0000	0.0000	albca
-0.35	0.0000	0.0000	esophagitis
-0.35	0.0000	0.0000	bioinfolab
-0.35	0.0000	0.0000	sabmark
-0.35	0.0000	0.0000	mcrc
-0.35	0.0000	0.0000	unconditional
-0.35	0.0000	0.0000	york
-0.35	0.0000	0.0000	conidia
-0.35	0.0000	0.0000	flowsom
-0.35	0.0000	0.0000	exceedingly
-0.35	0.0000	0.0000	mutadelic
-0.35	0.0000	0.0000	lesional
-0.35	0.0000	0.0000	heterodera
-0.35	0.0000	0.0000	subclone
-0.35	0.0000	0.0000	glycosidic
-0.35	0.0000	0.0000	voss
-0.35	0.0000	0.0000	patricbrc
-0.35	0.0000	0.0000	cyda
-0.35	0.0000	0.0000	pedagogical
-0.35	0.0000	0.0000	somaticsniper
-0.35	0.0000	0.0000	proteoglycan
-0.35	0.0000	0.0000	barrett
-0.35	0.0000	0.0000	vigorous
-0.35	0.0000	0.0000	redactable
-0.35	0.0000	0.0000	hsib
-0.35	0.0000	0.0000	phenotyped
-0.35	0.0000	0.0000	treetrimmer
-0.35	0.0000	0.0000	phytopathogen
-0.35	0.0000	0.0000	instantiation
-0.35	0.0000	0.0000	speedseq
-0.35	0.0000	0.0000	whuber
-0.35	0.0000	0.0000	biotechnologically
-0.35	0.0000	0.0000	trespex
-0.35	0.0000	0.0000	humvar
-0.35	0.0000	0.0000	informs
-0.35	0.0000	0.0000	imirna
-0.35	0.0000	0.0000	cocrystallized
-0.35	0.0000	0.0000	equitable
-0.35	0.0000	0.0000	prognostication
-0.35	0.0000	0.0000	shortens
-0.35	0.0000	0.0000	magnoliids
-0.35	0.0000	0.0000	conceptualizing
-0.35	0.0000	0.0000	imaged
-0.35	0.0000	0.0000	ligon
-0.35	0.0000	0.0000	phosphoepitope
-0.35	0.0000	0.0000	anns
-0.35	0.0000	0.0000	oceans
-0.35	0.0000	0.0000	rasopathies
-0.35	0.0000	0.0000	macranthoides
-0.35	0.0000	0.0000	nanowell
-0.35	0.0000	0.0000	minnesota
-0.35	0.0000	0.0000	mtcc
-0.35	0.0000	0.0000	fabrum
-0.35	0.0000	0.0000	derangements
-0.35	0.0000	0.0000	dopa
-0.35	0.0000	0.0000	usegalaxy
-0.35	0.0000	0.0000	slave
-0.35	0.0000	0.0000	phytochrome
-0.35	0.0000	0.0000	morphometric
-0.35	0.0000	0.0000	gstm
-0.35	0.0000	0.0000	andv
-0.35	0.0000	0.0000	lscd
-0.35	0.0000	0.0000	isopurer
-0.35	0.0000	0.0000	esat
-0.35	0.0000	0.0000	leaching
-0.35	0.0000	0.0000	pisc
-0.35	0.0000	0.0000	decidualization
-0.35	0.0000	0.0000	snrnas
-0.35	0.0000	0.0000	dfod
-0.35	0.0000	0.0000	expedites
-0.35	0.0000	0.0000	broadband
-0.35	0.0000	0.0000	translations
-0.35	0.0000	0.0000	ecometagenetics
-0.35	0.0000	0.0000	intraperitoneally
-0.35	0.0000	0.0000	melanin
-0.35	0.0000	0.0000	trifoliata
-0.35	0.0000	0.0000	multiform
-0.35	0.0000	0.0000	consumes
-0.35	0.0000	0.0000	reshaping
-0.35	0.0000	0.0000	clusterngo
-0.35	0.0000	0.0000	converged
-0.35	0.0000	0.0000	ketoreductase
-0.35	0.0000	0.0000	borrowed
-0.35	0.0000	0.0000	haematopoiesis
-0.35	0.0000	0.0000	delphacidae
-0.35	0.0000	0.0000	membranous
-0.35	0.0000	0.0000	implants
-0.35	0.0000	0.0000	permanently
-0.35	0.0000	0.0000	dapple
-0.35	0.0000	0.0000	forschung
-0.35	0.0000	0.0000	ruminococcus
-0.35	0.0000	0.0000	cater
-0.35	0.0000	0.0000	moojeni
-0.35	0.0000	0.0000	instantiated
-0.35	0.0000	0.0000	mung
-0.35	0.0000	0.0000	distvect
-0.35	0.0000	0.0000	reattachment
-0.35	0.0000	0.0000	vista
-0.35	0.0000	0.0000	dihome
-0.35	0.0000	0.0000	aipl
-0.35	0.0000	0.0000	tweedie
-0.35	0.0000	0.0000	wnvs
-0.35	0.0000	0.0000	cysticercosis
-0.35	0.0000	0.0000	dipteran
-0.35	0.0000	0.0000	piracema
-0.35	0.0000	0.0000	methylmalonyl
-0.35	0.0000	0.0000	multip
-0.35	0.0000	0.0000	endotacticity
-0.35	0.0000	0.0000	reflux
-0.35	0.0000	0.0000	extractor
-0.35	0.0000	0.0000	annovar
-0.35	0.0000	0.0000	juan
-0.35	0.0000	0.0000	corroborates
-0.35	0.0000	0.0000	psorter
-0.35	0.0000	0.0000	spherical
-0.35	0.0000	0.0000	quantmap
-0.35	0.0000	0.0000	magnet
-0.35	0.0000	0.0000	obscuriglobus
-0.35	0.0000	0.0000	chimp
-0.35	0.0000	0.0000	intraoperative
-0.35	0.0000	0.0000	lily
-0.35	0.0000	0.0000	gluconate
-0.35	0.0000	0.0000	macs
-0.35	0.0000	0.0000	antioxidation
-0.35	0.0000	0.0000	scotoductus
-0.35	0.0000	0.0000	prioritizations
-0.35	0.0000	0.0000	compensation
-0.35	0.0000	0.0000	crisprdirect
-0.35	0.0000	0.0000	exquisite
-0.35	0.0000	0.0000	headings
-0.35	0.0000	0.0000	pelvic
-0.35	0.0000	0.0000	recombinantly
-0.35	0.0000	0.0000	alas
-0.35	0.0000	0.0000	alpine
-0.35	0.0000	0.0000	caregivers
-0.35	0.0000	0.0000	iubmb
-0.35	0.0000	0.0000	cotc
-0.35	0.0000	0.0000	extrusion
-0.35	0.0000	0.0000	subsampling
-0.35	0.0000	0.0000	rnaenn
-0.35	0.0000	0.0000	myeloproliferative
-0.35	0.0000	0.0000	tetrahymena
-0.35	0.0000	0.0000	subspace
-0.35	0.0000	0.0000	sucking
-0.35	0.0000	0.0000	sfsu
-0.35	0.0000	0.0000	triacsin
-0.35	0.0000	0.0000	proteostats
-0.35	0.0000	0.0000	glycosides
-0.35	0.0000	0.0000	bodied
-0.35	0.0000	0.0000	headers
-0.35	0.0000	0.0000	doped
-0.35	0.0000	0.0000	arnt
-0.35	0.0000	0.0000	shark
-0.35	0.0000	0.0000	mtases
-0.35	0.0000	0.0000	faithfully
-0.35	0.0000	0.0000	biodalliance
-0.35	0.0000	0.0000	coeruleus
-0.35	0.0000	0.0000	grouper
-0.35	0.0000	0.0000	bayesembler
-0.35	0.0000	0.0000	polyphyletic
-0.35	0.0000	0.0000	bioimg
-0.35	0.0000	0.0000	overhauser
-0.35	0.0000	0.0000	hanyang
-0.35	0.0000	0.0000	flavodoxin
-0.35	0.0000	0.0000	malate
-0.35	0.0000	0.0000	provincial
-0.35	0.0000	0.0000	interrogates
-0.35	0.0000	0.0000	usearch
-0.35	0.0000	0.0000	icgr
-0.35	0.0000	0.0000	translocates
-0.35	0.0000	0.0000	ovalbumin
-0.35	0.0000	0.0000	polynomials
-0.35	0.0000	0.0000	iitm
-0.35	0.0000	0.0000	contextualized
-0.35	0.0000	0.0000	fsplice
-0.35	0.0000	0.0000	plasmodb
-0.35	0.0000	0.0000	declines
-0.35	0.0000	0.0000	antlers
-0.35	0.0000	0.0000	ownership
-0.35	0.0000	0.0000	eusocial
-0.35	0.0000	0.0000	tfrc
-0.35	0.0000	0.0000	unequivocal
-0.35	0.0000	0.0000	bifurcations
-0.35	0.0000	0.0000	hcvpp
-0.35	0.0000	0.0000	canadensis
-0.35	0.0000	0.0000	hinting
-0.35	0.0000	0.0000	makino
-0.35	0.0000	0.0000	sigmoid
-0.35	0.0000	0.0000	mottle
-0.35	0.0000	0.0000	unaddressed
-0.35	0.0000	0.0000	deserves
-0.35	0.0000	0.0000	picp
-0.35	0.0000	0.0000	srnatoolbox
-0.35	0.0000	0.0000	sporophytic
-0.35	0.0000	0.0000	neuroepithelial
-0.35	0.0000	0.0000	glucuronidase
-0.35	0.0000	0.0000	xylulose
-0.35	0.0000	0.0000	amphipods
-0.35	0.0000	0.0000	metallidurans
-0.35	0.0000	0.0000	webservices
-0.35	0.0000	0.0000	lophotrochozoan
-0.35	0.0000	0.0000	datesets
-0.35	0.0000	0.0000	cardiogenesis
-0.35	0.0000	0.0000	stigmatic
-0.35	0.0000	0.0000	hdmvecs
-0.35	0.0000	0.0000	epimutation
-0.35	0.0000	0.0000	monoterpenoid
-0.35	0.0000	0.0000	pezat
-0.35	0.0000	0.0000	aminotransferases
-0.35	0.0000	0.0000	allosite
-0.35	0.0000	0.0000	merges
-0.35	0.0000	0.0000	neurogenetics
-0.35	0.0000	0.0000	gammaherpesvirus
-0.35	0.0000	0.0000	withanone
-0.35	0.0000	0.0000	caligus
-0.35	0.0000	0.0000	isomorphic
-0.35	0.0000	0.0000	ecophysiology
-0.35	0.0000	0.0000	propionicin
-0.35	0.0000	0.0000	completing
-0.35	0.0000	0.0000	stefan
-0.35	0.0000	0.0000	nesprins
-0.35	0.0000	0.0000	massachusetts
-0.35	0.0000	0.0000	orthopoxviruses
-0.35	0.0000	0.0000	cures
-0.35	0.0000	0.0000	espresso
-0.35	0.0000	0.0000	armadillo
-0.35	0.0000	0.0000	sibd
-0.35	0.0000	0.0000	pediatrics
-0.35	0.0000	0.0000	rcsnosip
-0.35	0.0000	0.0000	intermixed
-0.35	0.0000	0.0000	satisfies
-0.35	0.0000	0.0000	hmmalign
-0.35	0.0000	0.0000	nucleoplasm
-0.35	0.0000	0.0000	pseudokinome
-0.35	0.0000	0.0000	lobsters
-0.35	0.0000	0.0000	nets
-0.35	0.0000	0.0000	founders
-0.35	0.0000	0.0000	milkyway
-0.35	0.0000	0.0000	anaeromyxobacter
-0.35	0.0000	0.0000	invoked
-0.35	0.0000	0.0000	crfk
-0.35	0.0000	0.0000	sphingomyelinase
-0.35	0.0000	0.0000	leghorn
-0.35	0.0000	0.0000	andes
-0.35	0.0000	0.0000	rnet
-0.35	0.0000	0.0000	transdifferentiate
-0.35	0.0000	0.0000	monoamines
-0.35	0.0000	0.0000	nsbs
-0.35	0.0000	0.0000	immunostimulatory
-0.35	0.0000	0.0000	biofactories
-0.35	0.0000	0.0000	oversee
-0.35	0.0000	0.0000	tenericutes
-0.35	0.0000	0.0000	dfon
-0.35	0.0000	0.0000	lirrs
-0.35	0.0000	0.0000	ssdgbs
-0.35	0.0000	0.0000	miru
-0.35	0.0000	0.0000	adjusts
-0.35	0.0000	0.0000	kabuli
-0.35	0.0000	0.0000	calcite
-0.35	0.0000	0.0000	chromobox
-0.35	0.0000	0.0000	bradykinin
-0.35	0.0000	0.0000	deploying
-0.35	0.0000	0.0000	minisatellite
-0.35	0.0000	0.0000	metamirclust
-0.35	0.0000	0.0000	inflated
-0.35	0.0000	0.0000	speakers
-0.35	0.0000	0.0000	recalcitrant
-0.35	0.0000	0.0000	antipsychotics
-0.35	0.0000	0.0000	russell
-0.35	0.0000	0.0000	depsipeptides
-0.35	0.0000	0.0000	acerentomon
-0.35	0.0000	0.0000	tadtree
-0.35	0.0000	0.0000	stearoyl
-0.35	0.0000	0.0000	periodically
-0.35	0.0000	0.0000	netmhc
-0.35	0.0000	0.0000	broadest
-0.35	0.0000	0.0000	conserve
-0.35	0.0000	0.0000	mainz
-0.35	0.0000	0.0000	decisively
-0.35	0.0000	0.0000	viralphos
-0.35	0.0000	0.0000	sybr
-0.35	0.0000	0.0000	inception
-0.35	0.0000	0.0000	megabase
-0.35	0.0000	0.0000	gnaq
-0.35	0.0000	0.0000	domination
-0.35	0.0000	0.0000	preexisting
-0.35	0.0000	0.0000	malayi
-0.35	0.0000	0.0000	extremity
-0.35	0.0000	0.0000	deuterostomia
-0.35	0.0000	0.0000	oncoprotein
-0.35	0.0000	0.0000	abrf
-0.35	0.0000	0.0000	ptger
-0.35	0.0000	0.0000	pairings
-0.35	0.0000	0.0000	seqcap
-0.35	0.0000	0.0000	realtime
-0.35	0.0000	0.0000	reacts
-0.35	0.0000	0.0000	automata
-0.35	0.0000	0.0000	geodesic
-0.35	0.0000	0.0000	hereafter
-0.35	0.0000	0.0000	walks
-0.35	0.0000	0.0000	bisulfate
-0.35	0.0000	0.0000	neurod
-0.35	0.0000	0.0000	androgenesis
-0.35	0.0000	0.0000	noxious
-0.35	0.0000	0.0000	swabs
-0.35	0.0000	0.0000	icat
-0.35	0.0000	0.0000	ribulose
-0.35	0.0000	0.0000	castration
-0.35	0.0000	0.0000	appliance
-0.35	0.0000	0.0000	aporphine
-0.35	0.0000	0.0000	comprehend
-0.35	0.0000	0.0000	immulectins
-0.35	0.0000	0.0000	silam
-0.35	0.0000	0.0000	immunoregulatory
-0.35	0.0000	0.0000	mucolipidosis
-0.35	0.0000	0.0000	tenets
-0.35	0.0000	0.0000	tmds
-0.35	0.0000	0.0000	multisample
-0.35	0.0000	0.0000	gmer
-0.35	0.0000	0.0000	lipofuscinoses
-0.35	0.0000	0.0000	claim
-0.35	0.0000	0.0000	weinberg
-0.35	0.0000	0.0000	neurotropic
-0.35	0.0000	0.0000	replicability
-0.35	0.0000	0.0000	shielding
-0.35	0.0000	0.0000	enumerating
-0.35	0.0000	0.0000	multicentric
-0.35	0.0000	0.0000	empowered
-0.35	0.0000	0.0000	manihot
-0.35	0.0000	0.0000	comply
-0.35	0.0000	0.0000	oncomirdb
-0.35	0.0000	0.0000	androgens
-0.35	0.0000	0.0000	pacemaker
-0.35	0.0000	0.0000	electrocardiogram
-0.35	0.0000	0.0000	ngmapper
-0.35	0.0000	0.0000	ganoderma
-0.35	0.0000	0.0000	diethyl
-0.35	0.0000	0.0000	axillary
-0.35	0.0000	0.0000	chondroitin
-0.35	0.0000	0.0000	bshx
-0.35	0.0000	0.0000	insult
-0.35	0.0000	0.0000	dgrs
-0.35	0.0000	0.0000	aausp
-0.35	0.0000	0.0000	deprived
-0.35	0.0000	0.0000	expenditure
-0.35	0.0000	0.0000	nups
-0.35	0.0000	0.0000	ctcc
-0.35	0.0000	0.0000	eligibility
-0.35	0.0000	0.0000	hydroponic
-0.35	0.0000	0.0000	efin
-0.35	0.0000	0.0000	fluoride
-0.35	0.0000	0.0000	odontogenic
-0.35	0.0000	0.0000	matr
-0.35	0.0000	0.0000	timeframe
-0.35	0.0000	0.0000	agps
-0.35	0.0000	0.0000	ribotype
-0.35	0.0000	0.0000	chaperonin
-0.35	0.0000	0.0000	compartmentalisation
-0.35	0.0000	0.0000	hepatotropic
-0.35	0.0000	0.0000	quarters
-0.35	0.0000	0.0000	eahec
-0.35	0.0000	0.0000	pdha
-0.35	0.0000	0.0000	oxazole
-0.35	0.0000	0.0000	lymanalyzer
-0.35	0.0000	0.0000	orchid
-0.35	0.0000	0.0000	disuse
-0.35	0.0000	0.0000	purposing
-0.35	0.0000	0.0000	understudied
-0.35	0.0000	0.0000	aggregations
-0.35	0.0000	0.0000	silencer
-0.35	0.0000	0.0000	francisella
-0.35	0.0000	0.0000	cleanup
-0.35	0.0000	0.0000	fluoroproline
-0.35	0.0000	0.0000	interconnecting
-0.35	0.0000	0.0000	planar
-0.35	0.0000	0.0000	depsipeptide
-0.35	0.0000	0.0000	tapas
-0.35	0.0000	0.0000	cdes
-0.35	0.0000	0.0000	tnic
-0.35	0.0000	0.0000	embraces
-0.35	0.0000	0.0000	biowine
-0.35	0.0000	0.0000	agglutinin
-0.35	0.0000	0.0000	guaranteeing
-0.35	0.0000	0.0000	propionibacterium
-0.35	0.0000	0.0000	deubiquitinating
-0.35	0.0000	0.0000	transkingdom
-0.35	0.0000	0.0000	octadecane
-0.35	0.0000	0.0000	mqtls
-0.35	0.0000	0.0000	mping
-0.35	0.0000	0.0000	keles
-0.35	0.0000	0.0000	multigenerational
